month,close,vintage_date
2017-09,2519.360107421875,2017-09-30
2017-10,2575.260009765625,2017-11-01
2017-11,2647.580078125,2017-12-01
2017-12,2673.610107421875,2017-12-30
2018-01,2823.81005859375,2018-02-01
2018-02,2713.830078125,2018-03-01
2018-03,2640.8701171875,2018-03-30
2018-04,2648.050048828125,2018-05-01
2018-05,2705.27001953125,2018-06-01
2018-06,2718.3701171875,2018-06-30
2018-07,2816.2900390625,2018-08-01
2018-08,2901.52001953125,2018-09-01
2018-09,2913.97998046875,2018-09-29
2018-10,2711.739990234375,2018-11-01
2018-11,2760.169921875,2018-12-01
2018-12,2506.85009765625,2019-01-01
2019-01,2704.10009765625,2019-02-01
2019-02,2784.489990234375,2019-03-01
2019-03,2834.39990234375,2019-03-30
2019-04,2945.830078125,2019-05-01
2019-05,2752.06005859375,2019-06-01
2019-06,2941.760009765625,2019-06-29
2019-07,2980.3798828125,2019-08-01
2019-08,2926.4599609375,2019-08-31
2019-09,2976.739990234375,2019-10-01
2019-10,3037.56005859375,2019-11-01
2019-11,3140.97998046875,2019-11-30
2019-12,3230.780029296875,2020-01-01
2020-01,3225.52001953125,2020-02-01
2020-02,2954.219970703125,2020-02-29
2020-03,2584.590087890625,2020-04-01
2020-04,2912.429931640625,2020-05-01
2020-05,3044.31005859375,2020-05-30
2020-06,3100.2900390625,2020-07-01
2020-07,3271.1201171875,2020-08-01
2020-08,3500.31005859375,2020-09-01
2020-09,3363.0,2020-10-01
2020-10,3269.9599609375,2020-10-31
2020-11,3621.6298828125,2020-12-01
2020-12,3756.070068359375,2021-01-01
2021-01,3714.239990234375,2021-01-30
2021-02,3811.14990234375,2021-02-27
2021-03,3972.889892578125,2021-04-01
2021-04,4181.169921875,2021-05-01
2021-05,4204.10986328125,2021-05-29
2021-06,4297.5,2021-07-01
2021-07,4395.259765625,2021-07-31
2021-08,4522.68017578125,2021-09-01
2021-09,4307.5400390625,2021-10-01
2021-10,4605.3798828125,2021-10-30
2021-11,4567.0,2021-12-01
2021-12,4766.18017578125,2022-01-01
2022-01,4515.5498046875,2022-02-01
2022-02,4373.93994140625,2022-03-01
2022-03,4530.41015625,2022-04-01
2022-04,4131.93017578125,2022-04-30
2022-05,4132.14990234375,2022-06-01
2022-06,3785.3798828125,2022-07-01
2022-07,4130.2900390625,2022-07-30
2022-08,3955.0,2022-09-01
2022-09,3585.6201171875,2022-10-01
2022-10,3871.97998046875,2022-11-01
2022-11,4080.110107421875,2022-12-01
2022-12,3839.5,2022-12-31
2023-01,4076.60009765625,2023-02-01
2023-02,3970.14990234375,2023-03-01
2023-03,4109.31005859375,2023-04-01
2023-04,4169.47998046875,2023-04-29
2023-05,4179.830078125,2023-06-01
2023-06,4450.3798828125,2023-07-01
2023-07,4588.9599609375,2023-08-01
2023-08,4507.66015625,2023-09-01
2023-09,4288.0498046875,2023-09-30
2023-10,4193.7998046875,2023-11-01
2023-11,4567.7998046875,2023-12-01
2023-12,4769.830078125,2023-12-30
2024-01,4845.64990234375,2024-02-01
2024-02,5096.27001953125,2024-03-01
2024-03,5254.35009765625,2024-03-29
2024-04,5035.68994140625,2024-05-01
2024-05,5277.509765625,2024-06-01
2024-06,5460.47998046875,2024-06-29
2024-07,5522.2998046875,2024-08-01
2024-08,5648.39990234375,2024-08-31
2024-09,5762.47998046875,2024-10-01
2024-10,5705.4501953125,2024-11-01
2024-11,6032.3798828125,2024-11-30
2024-12,5881.6298828125,2025-01-01
2025-01,6040.52978515625,2025-02-01
2025-02,5954.5,2025-03-01
2025-03,5611.85009765625,2025-04-01
2025-04,5569.06005859375,2025-05-01
2025-05,5911.68994140625,2025-05-31
2025-06,6204.9501953125,2025-07-01
2025-07,6339.39013671875,2025-08-01
2025-08,6460.259765625,2025-08-30
2025-09,6688.4599609375,2025-10-01
2025-10,6840.2001953125,2025-11-01
2025-11,6849.08984375,2025-11-29
2025-12,6845.5,2026-01-01
2026-01,6939.02978515625,2026-01-31
2026-02,6878.8798828125,2026-02-28
2026-03,6528.52001953125,2026-04-01
2026-04,7209.009765625,2026-05-01
2026-05,7230.1201171875,2026-05-02
