feature,n_dates,mean_IC,std_IC,IC_IR,t_stat,base,DSR,pass_HLZ,pass_EVT,pass_MAG,is_base_rep,SURVIVOR,ts_mean_IC,ts_std_IC,ts_IC_IR,ts_n_tickers,ts_pass,cs_ts_divergence
rev_x_low52w__ts_mean__w20,571.0,0.0284224020172023,0.14150784412726508,0.20085389748175808,4.799525656176117,rev_x_low52w,0.9911340665493625,True,True,True,False,False,,,,,False,False
rsi_above_70__ts_mean__w10,576.0,0.029474729073301793,0.14778752325747047,0.19943990144521137,4.786557634685073,rsi_above_70,0.9908301499839917,True,True,True,False,False,,,,,False,False
eightk_material_agreement_30d__ts_argmax__w10,559.0,0.01875093964464662,0.09278494233624422,0.20209033031130108,4.778058224569883,eightk_material_agreement_30d,0.990603291056165,True,True,False,True,False,-0.014512927866152348,0.08354591682605174,-0.17371199476294272,146.0,False,False
is_squeeze_setup__ts_std__w5,579.0,-0.023442287647938743,0.11903634700130859,-0.1969338629627221,-4.738705092622066,is_squeeze_setup,0.9896089050210404,True,True,True,False,False,,,,,False,False
eps_surprise__signed_power_p05,579.0,0.017913753561567585,0.0912977482916857,0.19621243564885327,4.721345806439608,eps_surprise,0.9891305529619993,True,True,False,False,False,,,,,False,False
eps_surprise__cs_demean,579.0,0.017913753561567585,0.0912977482916857,0.19621243564885327,4.721345806439608,eps_surprise,0.9891305529619993,True,True,False,False,False,,,,,False,False
eps_surprise__scale,579.0,0.017913753561567585,0.0912977482916857,0.19621243564885327,4.721345806439608,eps_surprise,0.9891305529619993,True,True,False,False,False,,,,,False,False
eps_surprise__cs_zscore,579.0,0.017913753561567585,0.0912977482916857,0.19621243564885327,4.721345806439608,eps_surprise,0.9891305529619993,True,True,False,False,False,,,,,False,False
eps_surprise__cs_rank,579.0,0.017913753561567585,0.0912977482916857,0.19621243564885327,4.721345806439608,eps_surprise,0.9891305529619993,True,True,False,False,False,,,,,False,False
eps_surprise__ts_mean__w10,576.0,0.018654416749910824,0.09525032527612441,0.19584622620272318,4.700309428865356,eps_surprise,0.988521527159765,True,True,False,False,False,,,,,False,False
ma_20__ts_std__w5,579.0,0.029203099575366567,0.14980419351283802,0.19494180296671,4.690771310661479,ma_20,0.9882411200351128,True,True,True,True,True,0.004945685801315267,0.09065893168479239,0.05455265917439531,149.0,False,True
obv__ts_decay_linear__w20,561.0,0.03132699747596593,0.15841570903229846,0.1977518370326446,4.683838987084178,obv,0.988007893507716,True,True,True,False,False,,,,,False,False
insider_60d__ts_rank__w10,576.0,-0.018339571221735837,0.0941286321557435,-0.19483520371773297,-4.676044889225591,insider_60d,0.9877867634090176,True,True,False,True,False,-0.007327599397299971,0.0756341677382052,-0.0968821316665136,149.0,False,False
intraday_momentum__ts_mean__w20,571.0,0.04220789888570887,0.21599928877456714,0.19540758270625677,4.669382662565532,intraday_momentum,0.9875715679690936,True,True,True,True,True,-0.09497953715647864,0.08816823127261467,-1.077253516210431,149.0,False,True
eightk_material_agreement_30d__ts_std__w10,575.0,-0.01877132118419157,0.09658089454357242,-0.1943585351212801,-4.660553947797587,eightk_material_agreement_30d,0.9872952588967192,True,True,False,False,False,,,,,False,False
vwap_dev_eod__ts_mean__w20,571.0,0.04206993031820988,0.21637281943394213,0.19443260215525215,4.646084911177638,vwap_dev_eod,0.9868166864926623,True,True,True,True,True,-0.10178916764355839,0.09065340219173983,-1.1228389137372412,149.0,False,True
rsi_above_70__cs_zscore,562.0,0.02339509521823405,0.11956078363348935,0.19567532519652214,4.638784763772701,rsi_above_70,0.9865597457981531,True,True,True,False,False,,,,,False,False
rsi_above_70__signed_power_p05,562.0,0.02339509521823405,0.11956078363348935,0.19567532519652214,4.638784763772701,rsi_above_70,0.9865597457981531,True,True,True,False,False,,,,,False,False
rsi_above_70__cs_demean,562.0,0.02339509521823405,0.11956078363348935,0.19567532519652214,4.638784763772701,rsi_above_70,0.9865597457981531,True,True,True,False,False,,,,,False,False
rsi_above_70__cs_rank,562.0,0.02339509521823405,0.11956078363348935,0.19567532519652214,4.638784763772701,rsi_above_70,0.9865597457981531,True,True,True,False,False,,,,,False,False
rsi_above_70__scale,562.0,0.02339509521823405,0.11956078363348935,0.19567532519652214,4.638784763772701,rsi_above_70,0.9865597457981531,True,True,True,False,False,,,,,False,False
insider_60d__ts_delta__w5,575.0,-0.017797211947264708,0.09204263407631713,-0.19335835100621038,-4.636570375256747,insider_60d,0.9865025213085121,True,True,False,False,False,,,,,False,False
insider_60d__ts_delta__w10,570.0,-0.019046633901045447,0.09827493140538275,-0.19380968909027615,-4.627142907194852,insider_60d,0.9861725372416463,True,True,False,False,False,,,,,False,False
ma_10__ts_std__w10,576.0,0.02888326881260738,0.15065210667227721,0.19172163901722883,4.601319336413492,ma_10,0.9852610238272309,True,True,True,True,True,-0.002082482903228052,0.09094809063523389,-0.022897488981712434,149.0,False,True
rsi_above_70__ts_std__w10,576.0,0.02664998973130915,0.1393365330250871,0.19126347665411556,4.590323439698773,rsi_above_70,0.984853635251257,True,True,True,False,False,,,,,False,False
post_earnings_1d__ts_rank__w10,522.0,-0.01714406278340083,0.08600838687541776,-0.1993301282145173,-4.554159088933576,post_earnings_1d,0.9833561940292205,True,True,False,False,False,,,,,False,False
eps_surprise__group_neutralize,579.0,0.016727402583229533,0.08879698390954446,0.18837804896920116,4.532831512869561,eps_surprise,0.982566292961481,True,True,False,False,False,,,,,False,False
obv__ts_min__w20,579.0,0.029618152805347492,0.15755781739906852,0.18798275638922754,4.523319817249437,obv,0.9821598153683347,True,True,True,False,False,,,,,False,False
vwap_dev_eod__ts_min__w10,579.0,0.040059368503583916,0.2131470398831596,0.18794241067360437,4.522349001742074,vwap_dev_eod,0.982117874917319,True,True,True,False,False,,,,,False,False
rsi_above_70__ts_min__w5,505.0,0.02120728429596099,0.10586974133285051,0.2003148777825581,4.501517008945518,rsi_above_70,0.9810647116766711,True,True,True,False,False,,,,,False,False
intraday_momentum__ts_min__w5,579.0,0.03925320956436543,0.21042467486980837,0.18654280724754232,4.488671157906822,intraday_momentum,0.9806097430463412,True,True,True,False,False,,,,,False,False
vwap_dev_eod__ts_min__w5,579.0,0.03968944909878257,0.213053046244211,0.1862890477204852,4.482565089884409,vwap_dev_eod,0.9803249873809388,True,True,True,False,False,,,,,False,False
insider_60d__ts_rank__w20,571.0,-0.018455214501632723,0.09851678449071116,-0.18733066245552105,-4.476379756212593,insider_60d,0.9800198648365067,True,True,False,False,False,,,,,False,False
rev_growth_yoy__ts_decay_linear__w10,571.0,0.0252982452385177,0.1351751115439921,0.18715165054836672,4.472102158157886,rev_growth_yoy,0.9798156514158325,True,True,True,False,False,,,,,False,False
obv_trend__ts_std__w20,571.0,-0.018872252978539582,0.10095043660024235,-0.1869457291529364,-4.467181541565853,obv_trend,0.9795785435165297,True,True,False,True,False,-0.010155508155861668,0.08288738800805519,-0.12252175391115874,149.0,False,False
eps_surprise__ts_min__w5,579.0,0.017115563996900656,0.09222995448295983,0.1855748936758164,4.465380816151713,eps_surprise,0.9795043871033047,True,True,False,False,False,,,,,False,False
rev_growth_yoy__ts_mean__w10,576.0,0.025076800822039336,0.13497029558972454,0.18579496112438287,4.459079066985189,rev_growth_yoy,0.9791913009750142,True,True,True,False,False,,,,,False,False
vwap_dev_eod__ts_mean__w5,579.0,0.03967549734961537,0.21527625597557945,0.1843003872852382,4.4347131095787935,vwap_dev_eod,0.9779674628170723,True,True,True,False,False,,,,,False,False
intraday_momentum__ts_min__w10,579.0,0.03852490191723946,0.21015175568671554,0.1833194388091175,4.411109116494715,intraday_momentum,0.9767189514623598,True,True,True,False,False,,,,,False,False
vwap__ts_argmax__w20,579.0,-0.033049724277022206,0.1807284898426102,-0.18286947622814753,-4.400281928413123,vwap,0.9761265396918227,True,True,True,True,True,0.06165873607158331,0.08455385108791451,0.7292244561099163,146.0,False,True
rsi_above_70__ts_max__w10,579.0,0.02644063547448924,0.14463283313088293,0.18281212434359392,4.398901903346245,rsi_above_70,0.9760501244485486,True,True,True,False,False,,,,,False,False
vwap_dev_eod__ts_mean__w10,576.0,0.039537377584809776,0.21599344044528856,0.1830489736322555,4.393175367174132,vwap_dev_eod,0.9757255148046169,True,True,True,False,False,,,,,False,False
rev_growth_yoy__ts_decay_linear__w20,561.0,0.025167415589639794,0.13611522165348414,0.18489787757690937,4.379387320082807,rev_growth_yoy,0.974914092916761,True,True,True,False,False,,,,,False,False
intraday_momentum__ts_mean__w5,579.0,0.03860562247978915,0.21264246873442635,0.18155179776437097,4.3685753973331005,intraday_momentum,0.974318023405214,True,True,True,False,False,,,,,False,False
is_squeeze_setup__ts_max__w20,579.0,-0.03365477123921911,0.1856714657738109,-0.1812597918530901,-4.361549028794723,is_squeeze_setup,0.9739020137304804,True,True,True,False,False,,,,,False,False
vwap__ts_argmax__w10,579.0,-0.03171129364315095,0.17573973834212445,-0.18044463900029503,-4.341934479439458,vwap,0.9727106282428596,True,True,True,False,False,,,,,False,False
vwap_dev_eod__ts_max__w20,579.0,0.0393172044723559,0.2179423128935659,0.1804018868587341,4.340905759503295,vwap_dev_eod,0.9726469059386521,True,True,True,False,False,,,,,False,False
intraday_momentum__ts_mean__w10,576.0,0.0386236729947172,0.21402429768036002,0.18046396326645445,4.331135118394907,intraday_momentum,0.9720297949866998,True,True,True,False,False,,,,,False,False
vwap_dev_eod__ts_min__w20,579.0,0.03806209107111313,0.21160676844340937,0.17987180349239248,4.32815067152702,vwap_dev_eod,0.971846403707422,True,True,True,False,False,,,,,False,False
vwap_dev_eod__ts_decay_linear__w10,571.0,0.03908305119038256,0.21645064641512005,0.18056333782171802,4.3146704311219,vwap_dev_eod,0.9709637579451793,True,True,True,False,False,,,,,False,False
rsi_14__ts_mean__w20,571.0,0.034585371797094575,0.19193803315340452,0.18019030011343593,4.3057564689132075,rsi_14,0.970378007621094,True,True,True,True,True,-0.0379804693602618,0.07912194543969274,-0.4800244628617071,149.0,False,True
ma5_above_ma20__ts_std__w20,571.0,-0.02078232423279797,0.11540532635064493,-0.18008115301068017,-4.303148332717986,ma5_above_ma20,0.9702047709674476,True,True,True,False,False,,,,,False,False
ma5_above_ma20__ts_argmax__w10,579.0,0.020720086753955497,0.11615148886418131,0.1783884731618377,4.292458155848438,ma5_above_ma20,0.9695016087332425,True,True,True,False,False,,,,,False,False
insider_60d__ts_rank__w5,579.0,-0.0160618147243484,0.09015516045823291,-0.17815746367385726,-4.28689950879471,insider_60d,0.9691222022158282,True,True,False,False,False,,,,,False,False
bb_width__ts_delta__w20,560.0,0.024529228528319066,0.1356812084133995,0.1807857463472932,4.278171596151186,bb_width,0.9684799361763783,True,True,True,True,True,0.02886695571783701,0.08740970675359701,0.33024885667688275,149.0,False,False
intraday_momentum__ts_max__w20,579.0,0.037140352839432275,0.20938625509958517,0.17737722479332818,4.268125074063164,intraday_momentum,0.9678116198689022,True,True,True,False,False,,,,,False,False
days_to_earnings__ts_max__w10,579.0,-0.015508892408372995,0.08759833786123665,-0.17704551007509325,-4.260143215580578,days_to_earnings,0.9672406197474791,True,True,False,True,False,-0.01451310879930926,0.0977273487725671,-0.14850611401609223,135.0,False,False
vwap_dev_eod__ts_decay_linear__w5,576.0,0.038073688823542666,0.21489333443099456,0.177174824544261,4.252195789062264,vwap_dev_eod,0.9666577063888238,True,True,True,False,False,,,,,False,False
intraday_momentum__ts_decay_linear__w10,571.0,0.03808671447077981,0.2140500583882951,0.17793367942787025,4.251833149463487,intraday_momentum,0.9666209315517105,True,True,True,False,False,,,,,False,False
eps_surprise__ts_decay_linear__w20,561.0,0.017536297679738605,0.09777967127146463,0.17934502593133878,4.247865593573007,eps_surprise,0.9663084512129628,True,True,False,False,False,,,,,False,False
obv_trend__ts_std__w10,576.0,-0.018204023113214545,0.10310971800159052,-0.17655002327650376,-4.23720055863609,obv_trend,0.9655463368302994,True,True,False,False,False,,,,,False,False
intraday_momentum__ts_decay_linear__w5,576.0,0.03738896055897554,0.21196330956865012,0.17639354959621492,4.233445190309158,intraday_momentum,0.9652632693109674,True,True,True,False,False,,,,,False,False
vwap_dev_eod__cs_demean,579.0,0.03732694324191136,0.21222873856304228,0.1758807195229285,4.23211553746396,vwap_dev_eod,0.9651687526945496,True,True,True,False,False,,,,,False,False
vwap_dev_eod__cs_rank,579.0,0.03732694324191136,0.21222873856304228,0.1758807195229285,4.23211553746396,vwap_dev_eod,0.9651687526945496,True,True,True,False,False,,,,,False,False
vwap_dev_eod__scale,579.0,0.03732694324191136,0.21222873856304228,0.1758807195229285,4.23211553746396,vwap_dev_eod,0.9651687526945496,True,True,True,False,False,,,,,False,False
vwap_dev_eod__signed_power_p05,579.0,0.03732694324191136,0.21222873856304228,0.1758807195229285,4.23211553746396,vwap_dev_eod,0.9651687526945496,True,True,True,False,False,,,,,False,False
vwap_dev_eod__cs_zscore,579.0,0.03732694324191136,0.21222873856304228,0.1758807195229285,4.23211553746396,vwap_dev_eod,0.9651687526945496,True,True,True,False,False,,,,,False,False
is_squeeze_setup__ts_mean__w20,571.0,-0.03349741911918949,0.18939718933705224,-0.17686333802756338,-4.226256692765121,is_squeeze_setup,0.9647055973940768,True,True,True,False,False,,,,,False,False
ma_10__ts_std__w20,571.0,0.0269714343297906,0.15274161829618288,0.17658209092357532,4.219536122697823,ma_10,0.9641875532524127,True,True,True,False,False,,,,,False,False
days_to_earnings__ts_max__w20,579.0,-0.01544576138439621,0.08809454679873442,-0.1753316402170095,-4.218903361233485,days_to_earnings,0.9641552274131374,True,True,False,False,False,,,,,False,False
rev_growth_yoy__ts_max__w20,579.0,0.023072478282734524,0.13167323257072908,0.17522527420552997,4.216343937715878,rev_growth_yoy,0.9639561094794188,True,True,True,False,False,,,,,False,False
vwap_dev_eod__ts_max__w5,579.0,0.03784042302889671,0.21674936242632042,0.17458147329849608,4.200852530647031,vwap_dev_eod,0.9627313943472823,True,True,True,False,False,,,,,False,False
days_to_earnings__ts_max__w5,579.0,-0.015259862182183842,0.08757538398532934,-0.17424830457769022,-4.1928356853456,days_to_earnings,0.9620843068611054,True,True,False,False,False,,,,,False,False
vwap_dev_eod__ts_decay_linear__w20,561.0,0.03831784361060602,0.21652639666513915,0.1769661537843123,4.1915209634814445,vwap_dev_eod,0.9619380664215392,True,True,True,False,False,,,,,False,False
days_to_earnings__ts_mean__w5,579.0,-0.01524076082612595,0.08758330283942994,-0.17401445631786072,-4.1872087305746755,days_to_earnings,0.9616246416241326,True,True,False,False,False,,,,,False,False
days_to_earnings__ts_min__w10,579.0,-0.015214175402198936,0.0875488893766216,-0.17377919366572359,-4.1815477421036515,days_to_earnings,0.9611575992543678,True,True,False,False,False,,,,,False,False
days_to_earnings__ts_min__w20,579.0,-0.015214175402198936,0.0875488893766216,-0.17377919366572359,-4.1815477421036515,days_to_earnings,0.9611575992543678,True,True,False,False,False,,,,,False,False
days_to_earnings__cs_zscore,579.0,-0.015214175402198936,0.0875488893766216,-0.17377919366572359,-4.1815477421036515,days_to_earnings,0.9611575992543678,True,True,False,False,False,,,,,False,False
days_to_earnings__cs_demean,579.0,-0.015214175402198936,0.0875488893766216,-0.17377919366572359,-4.1815477421036515,days_to_earnings,0.9611575992543678,True,True,False,False,False,,,,,False,False
days_to_earnings__signed_power_p05,579.0,-0.015214175402198936,0.0875488893766216,-0.17377919366572359,-4.1815477421036515,days_to_earnings,0.9611575992543678,True,True,False,False,False,,,,,False,False
days_to_earnings__ts_min__w5,579.0,-0.015214175402198936,0.0875488893766216,-0.17377919366572359,-4.1815477421036515,days_to_earnings,0.9611575992543678,True,True,False,False,False,,,,,False,False
days_to_earnings__scale,579.0,-0.015214175402198936,0.0875488893766216,-0.17377919366572359,-4.1815477421036515,days_to_earnings,0.9611575992543678,True,True,False,False,False,,,,,False,False
days_to_earnings__cs_rank,579.0,-0.015214175402198936,0.0875488893766216,-0.17377919366572359,-4.1815477421036515,days_to_earnings,0.9611575992543678,True,True,False,False,False,,,,,False,False
