feature,n_dates,mean_IC,std_IC,IC_IR,t_stat,base,DSR,pass_HLZ,pass_EVT,pass_MAG,is_base_rep,SURVIVOR
eightk_other_events_30d__ts_std__w20,570.0,0.0044626043439654275,0.08160122884717502,0.05468795515718413,1.305657033981851,eightk_other_events_30d,0.13235776566098179,False,False,False,False,False
insider_7d__ts_decay_linear__w5,575.0,-0.00788147493456958,0.14489878449891058,-0.05439296790394288,-1.3042975506013312,insider_7d,0.13206353067864596,False,False,False,False,False
vol_10d_self_rank__ts_rank__w5,578.0,0.006004211467734048,0.11116362557339586,0.0540123753319809,1.2985455734180475,vol_10d_self_rank,0.13083579580281773,False,False,False,False,False
insider_21d__ts_max__w10,579.0,-0.007939086712148592,0.14723506102209288,-0.05392116970669994,-1.297473769341765,insider_21d,0.13060761021252676,False,False,False,False,False
vol_10d_self_rank__ts_max__w10,579.0,0.0066899150646589295,0.12447623375535743,0.05374451702810294,1.2932230786017405,vol_10d_self_rank,0.1297079412963667,False,False,False,False,False
eightk_reg_fd_30d__ts_rank__w5,577.0,-0.004710204578034669,0.08770899173150688,-0.05370264194181434,-1.2899817264725975,eightk_reg_fd_30d,0.12902609433671042,False,False,False,False,False
rev_growth_qoq__ts_decay_linear__w20,560.0,0.005904857199534631,0.10854268217353291,0.05440124641561948,1.2873684563794674,rev_growth_qoq,0.12848857758492904,False,False,False,False,False
post_earnings_5d__signed_power_p05,354.0,0.006243813749990964,0.09157979371901724,0.06817894533752797,1.2827792015454256,post_earnings_5d,0.12775352998620004,False,False,False,False,False
post_earnings_5d__scale,354.0,0.006243813749990964,0.09157979371901724,0.06817894533752797,1.2827792015454256,post_earnings_5d,0.12775352998620004,False,False,False,False,False
post_earnings_5d__cs_demean,354.0,0.006243813749990964,0.09157979371901724,0.06817894533752797,1.2827792015454256,post_earnings_5d,0.12775352998620004,False,False,False,False,False
post_earnings_5d__cs_rank,354.0,0.006243813749990964,0.09157979371901724,0.06817894533752797,1.2827792015454256,post_earnings_5d,0.12775352998620004,False,False,False,False,False
post_earnings_5d__cs_zscore,354.0,0.006243813749990964,0.09157979371901724,0.06817894533752797,1.2827792015454256,post_earnings_5d,0.12775352998620004,False,False,False,False,False
ma_50__ts_delta__w20,529.0,0.011095312107124472,0.1993345964577875,0.0556617481575713,1.28022020762414,ma_50,0.12701777813525478,False,False,False,False,False
eightk_filings_30d__ts_std__w10,575.0,-0.004732554167533569,0.08870586827646658,-0.053351083299064024,-1.27931403544267,eightk_filings_30d,0.12679665914232274,False,False,False,False,False
volatility_5d__ts_mean__w5,578.0,0.01363617957277087,0.2568193264962115,0.053096391766185976,1.2765238349298607,volatility_5d,0.12621570136086752,False,False,False,False,False
bb_pct__ts_min__w20,579.0,0.008107524949023129,0.15288351724952712,0.05303073277540131,1.2760477029582387,bb_pct,0.1261164378734821,False,False,False,False,False
volatility_5d__ts_std__w10,575.0,0.011086157467241675,0.2090283045331906,0.053036632967002596,1.2717737813675882,volatility_5d,0.12523616689157385,False,False,False,False,False
premarket_gap__ts_delta__w10,569.0,-0.01005333769218459,0.18871970056334927,-0.05327126771701237,-1.2707179512453017,premarket_gap,0.12502265736821067,False,False,False,False,False
vol_zscore_60d__ts_rank__w5,578.0,0.005732467354911944,0.10870042349846701,0.052736384739041874,1.267868678984135,vol_zscore_60d,0.12443134665655692,False,False,False,False,False
ma5_above_ma20__group_neutralize,579.0,-0.0056272688072749495,0.10687377796935942,-0.05265340960331991,-1.2669683947569625,ma5_above_ma20,0.12424612278094288,False,False,False,False,False
eightk_exec_change_30d__ts_min__w5,579.0,0.0040617910740384025,0.07720246059548382,0.05261219710756226,1.2659767224229697,eightk_exec_change_30d,0.12404302095351677,False,False,False,False,False
vol_10d_self_rank__ts_mean__w10,575.0,0.0065524855651089165,0.12419332118190221,0.052760369903560984,1.2651492258256871,vol_10d_self_rank,0.12387627917019584,False,False,False,False,False
obv_trend__ts_max__w5,579.0,-0.006959512262792592,0.13265490013449055,-0.052463288244435566,-1.2623936149907624,obv_trend,0.12331110870017548,False,False,False,False,False
volatility_5d__ts_rank__w5,578.0,0.006116450870108635,0.11670309326230646,0.05241035776456293,1.260030458911006,volatility_5d,0.12283068310754336,False,False,False,False,False
return_60d__ts_mean__w20,529.0,0.011886763714603576,0.21893246157492088,0.05429420392524023,1.2487666902805252,return_60d,0.12058938979867079,False,False,False,False,False
volatility_10d__group_neutralize,579.0,-0.007418700440237883,0.14325190258491508,-0.05178779692535196,-1.2461396599542465,volatility_10d,0.12002893183026497,False,False,False,False,False
return_3d__ts_decay_linear__w20,560.0,0.009581922474935358,0.18238910821916535,0.05253560680510249,1.2432193652501498,return_3d,0.11945801657506322,False,False,False,False,False
obv__ts_argmax__w5,578.0,0.007070864741623229,0.13686596642167684,0.051662695456650386,1.2420554379202795,obv,0.11921458251329026,False,False,False,False,False
rsi_below_30__ts_mean__w10,575.0,-0.006780751600726176,0.1309107603796385,-0.051796747502360664,-1.2420423723844531,rsi_below_30,0.11921385908093884,False,False,False,False,False
insider_7d__ts_max__w5,579.0,-0.006935713780979333,0.1348063189305796,-0.05144947088534459,-1.2379987170781448,insider_7d,0.118408348323989,False,False,False,False,False
return_1d__ts_max__w10,579.0,0.012104571587720499,0.2353317435796464,0.05143620407343725,1.2376794854934778,return_1d,0.11834511659358199,False,False,False,False,False
eightk_days_since_last__ts_rank__w5,578.0,0.004624977652455368,0.0899569860747411,0.05141321262822976,1.2360574639282413,eightk_days_since_last,0.11802482108700074,False,False,False,False,False
return_1d__ts_rank__w20,570.0,-0.007838525928487116,0.1522361337373601,-0.05148926037500565,-1.2292892427578312,return_1d,0.11669736213004173,False,False,False,False,False
vol_surge_eod__ts_min__w20,579.0,0.006057183487929832,0.11858117552928084,0.05108048103667308,1.2291199287950116,vol_surge_eod,0.11665856988414786,False,False,False,False,False
macd__ts_rank__w20,570.0,-0.007907581278751215,0.15385819153403604,-0.051395256891485844,-1.227044940349309,macd,0.11625788174706975,False,False,False,False,False
obv_trend__ts_rank__w5,578.0,-0.0070089391741530276,0.1376744970744972,-0.050909495390133244,-1.2239472801830489,obv_trend,0.11564826989360844,False,False,False,False,False
eightk_exec_change_30d__ts_min__w20,556.0,0.00439409422795221,0.08468531976467471,0.05188731931535016,1.2234849453865824,eightk_exec_change_30d,0.1155721824344898,False,False,False,False,False
risk_next_3d__ts_rank__w20,496.0,-0.003876196023380846,0.07064646380181129,-0.05486751657174191,-1.221957613780521,risk_next_3d,0.11531933876877376,False,False,False,False,False
sector_rel_ret__ts_delta__w20,559.0,-0.008253997738887292,0.15977436006608783,-0.05166033984096805,-1.2214147568613742,sector_rel_ret,0.11516757101810499,False,False,False,False,False
return_1d__ts_delta__w10,569.0,-0.008950853017527134,0.17480744089845004,-0.051204073302159404,-1.2214076726609457,return_1d,0.11515979544113397,False,False,False,False,False
premarket_gap__ts_argmax__w20,578.0,-0.006153314472978836,0.12117527205194596,-0.050780281890689755,-1.2208407769660194,premarket_gap,0.11504414885913389,False,False,False,False,False
rsi_below_30__ts_decay_linear__w20,560.0,-0.00730469168025447,0.14192380596495363,-0.05146910788214259,-1.2179813943828675,rsi_below_30,0.11450134809526552,False,False,False,False,False
rev_growth_qoq__ts_max__w20,579.0,0.005446158295545884,0.10774041227540689,0.05054889043513563,1.2163285730941773,rev_growth_qoq,0.11417005552773463,False,False,False,False,False
vol_surge_eod__ts_argmax__w5,578.0,0.0049133827144968506,0.09722823935469982,0.05053452317049848,1.2149323366081983,vol_surge_eod,0.11390133061579866,False,False,False,False,False
sector_rel_ret__ts_argmax__w10,578.0,0.005581071898453476,0.11131943956207029,0.05013564495481979,1.2053426539082825,sector_rel_ret,0.11206372767770317,False,False,False,False,False
insider_90d__ts_std__w20,570.0,0.008015339110616885,0.15886047566183728,0.050455212835185996,1.2046016961132975,insider_90d,0.11192748345046982,False,False,False,False,False
return_3d__cs_demean,579.0,-0.008978996530828846,0.17967290475931855,-0.04997412683262783,-1.202498370561802,return_3d,0.1115221962158976,False,False,False,False,False
return_3d__cs_zscore,579.0,-0.008978996530828846,0.17967290475931855,-0.04997412683262783,-1.202498370561802,return_3d,0.1115221962158976,False,False,False,False,False
return_3d__cs_rank,579.0,-0.008978996530828846,0.17967290475931855,-0.04997412683262783,-1.202498370561802,return_3d,0.1115221962158976,False,False,False,False,False
return_3d__signed_power_p05,579.0,-0.008978996530828846,0.17967290475931855,-0.04997412683262783,-1.202498370561802,return_3d,0.1115221962158976,False,False,False,False,False
return_3d__scale,579.0,-0.008978996530828846,0.17967290475931855,-0.04997412683262783,-1.202498370561802,return_3d,0.1115221962158976,False,False,False,False,False
return_1d__ts_delta__w5,574.0,-0.009412998145229385,0.18777651636724105,-0.05012872923268029,-1.2009989882732863,return_1d,0.11124078765736134,False,False,False,False,False
eightk_filings_30d__ts_max__w10,579.0,-0.004652323517325291,0.09324947819920609,-0.049891147995345025,-1.200501699024991,eightk_filings_30d,0.1111435806295279,False,False,False,False,False
insider_net_shares__ts_mean__w10,575.0,-0.007193464960159379,0.1438136432077392,-0.050019350040165514,-1.1994218784911956,insider_net_shares,0.1109415930805408,False,False,False,False,False
volume_zscore__ts_max__w10,579.0,0.005367674593556822,0.1079990786124666,0.04970111469948428,1.1959290382681484,volume_zscore,0.11027996419588576,False,False,False,False,False
return_3d__ts_rank__w20,570.0,-0.00794820456168935,0.15900926842372748,-0.04998579416458288,-1.1933944789592867,return_3d,0.10980873506677574,False,False,False,False,False
vwap_dev_eod__ts_argmax__w20,578.0,-0.007339217696253445,0.14810571004361117,-0.04955391452559352,-1.1913569058431148,vwap_dev_eod,0.10942185454519043,False,False,False,False,False
eightk_days_since_last__ts_min__w20,579.0,0.004430643785758083,0.08965833070082337,0.049416978334589884,1.1890920300509324,eightk_days_since_last,0.10899767828518137,False,False,False,False,False
sector_rel_ret__signed_power_p05,579.0,-0.007768426147555617,0.15772927548960156,-0.0492516441443222,-1.185113689517622,sector_rel_ret,0.1082564841535637,False,False,False,False,False
sector_rel_ret__scale,579.0,-0.007768426147555617,0.15772927548960156,-0.0492516441443222,-1.185113689517622,sector_rel_ret,0.1082564841535637,False,False,False,False,False
sector_rel_ret__cs_rank,579.0,-0.007768426147555617,0.15772927548960156,-0.0492516441443222,-1.185113689517622,sector_rel_ret,0.1082564841535637,False,False,False,False,False
sector_rel_ret__cs_zscore,579.0,-0.007768426147555617,0.15772927548960156,-0.0492516441443222,-1.185113689517622,sector_rel_ret,0.1082564841535637,False,False,False,False,False
sector_rel_ret__cs_demean,579.0,-0.007768426147555617,0.15772927548960156,-0.0492516441443222,-1.185113689517622,sector_rel_ret,0.1082564841535637,False,False,False,False,False
obv__ts_rank__w10,575.0,-0.0066598070130640995,0.135334732120689,-0.04920988802139134,-1.180011661158388,obv,0.10731358999278956,False,False,False,False,False
volatility_5d__ts_decay_linear__w5,575.0,0.01256929372504201,0.25560887300890567,0.04917393350662003,1.1791495021816596,volatility_5d,0.10715444819095271,False,False,False,False,False
insider_net_shares__ts_decay_linear__w10,570.0,-0.007071770955799071,0.1434700764025586,-0.049290912315099,-1.1768044021872215,insider_net_shares,0.1067253945999917,False,False,False,False,False
rev_growth_qoq__ts_decay_linear__w5,575.0,0.005335001905678322,0.1089925851847691,0.048948301360447484,1.1737390333852247,rev_growth_qoq,0.10615963677234003,False,False,False,False,False
obv_trend__cs_demean,579.0,-0.006554297723686444,0.13483393504478183,-0.04861014937752571,-1.1696777737610498,obv_trend,0.10541498434220875,False,False,False,False,False
obv_trend__cs_rank,579.0,-0.006554297723686444,0.13483393504478183,-0.04861014937752571,-1.1696777737610498,obv_trend,0.10541498434220875,False,False,False,False,False
obv_trend__signed_power_p05,579.0,-0.006554297723686444,0.13483393504478183,-0.04861014937752571,-1.1696777737610498,obv_trend,0.10541498434220875,False,False,False,False,False
obv_trend__cs_zscore,579.0,-0.006554297723686444,0.13483393504478183,-0.04861014937752571,-1.1696777737610498,obv_trend,0.10541498434220875,False,False,False,False,False
obv_trend__scale,579.0,-0.006554297723686444,0.13483393504478183,-0.04861014937752571,-1.1696777737610498,obv_trend,0.10541498434220875,False,False,False,False,False
eightk_days_since_last__ts_decay_linear__w20,560.0,0.004170064920275509,0.08487584912889795,0.04913134847042978,1.1626599096093273,eightk_days_since_last,0.10415226470482725,False,False,False,False,False
return_60d__ts_decay_linear__w10,529.0,0.010874230515527753,0.2153242412298027,0.05050165486905089,1.1615380619881703,return_60d,0.10396958004877571,False,False,False,False,False
sector_rel_ret__ts_rank__w10,575.0,-0.006797021214350831,0.14045804944870235,-0.04839182404304438,-1.160395176081173,sector_rel_ret,0.10373466680234877,False,False,False,False,False
vol_zscore_60d__group_neutralize,579.0,-0.004231253534037298,0.08779427738272073,-0.04819509494442372,-1.1596905601540732,vol_zscore_60d,0.10360545961409584,False,False,False,False,False
insider_net_shares__ts_delta__w20,559.0,-0.0041866012460288525,0.08545666010491668,-0.04899092991568928,-1.1583014152750672,insider_net_shares,0.10336728832027048,False,False,False,False,False
iv_skew_snap__ts_decay_linear__w20,560.0,0.006799219371696816,0.13900384198146015,0.04891389529077673,1.157514028169663,iv_skew_snap,0.10322522178049409,False,False,False,False,False
ma_10__ts_rank__w20,570.0,0.008076189203801005,0.1666553622414087,0.0484604221261254,1.1569767206846,ma_10,0.10312283571805253,False,False,False,False,False
return_3d__ts_max__w10,579.0,0.010175380359640494,0.2117077842128663,0.04806332652090597,1.1565198931586842,return_3d,0.10303572272539951,False,False,False,False,False
beta_60d__ts_argmax__w5,538.0,0.007402262856826087,0.14859891185537727,0.04981370835360007,1.1554203479627614,beta_60d,0.10286356827256554,False,False,False,False,False
eightk_material_agreement_30d__ts_rank__w20,570.0,-0.004232200545151145,0.08755743169344969,-0.04833628012261308,-1.154012870973405,eightk_material_agreement_30d,0.1025919970328058,False,False,False,False,False
atr__ts_std__w20,570.0,0.007193061456663523,0.14921936199744035,0.04820461205823216,1.1508693390217055,atr,0.10203114855943357,False,False,False,False,False
volume_spike__ts_decay_linear__w20,560.0,0.005188932966388414,0.10670700326516579,0.04862785766266878,1.150745142454242,volume_spike,0.10201492816198315,False,False,False,False,False
rev_growth_qoq__ts_decay_linear__w10,570.0,0.005262103965939667,0.10924519285570641,0.04816783080688938,1.1499911986817288,rev_growth_qoq,0.10187487560052849,False,False,False,False,False
eightk_exec_change_30d__group_neutralize,579.0,0.0039926973543658794,0.08355075691234722,0.04778768621515426,1.149887320674973,eightk_exec_change_30d,0.1018512775350825,False,False,False,False,False
return_3d__ts_min__w5,579.0,-0.00947185978781551,0.20015234131581072,-0.04732325250630128,-1.1387119222533029,return_3d,0.09987802980917809,False,False,False,False,False
rev_x_low52w__ts_rank__w5,439.0,0.0059179864220753955,0.10974162678283912,0.05392654178333014,1.1298865287821434,rev_x_low52w,0.09844062909103468,False,False,False,False,False
return_3d__ts_std__w10,575.0,0.011462509579784789,0.24378669756057128,0.04701860148434396,1.127466455903475,return_3d,0.09792292274025322,False,False,False,False,False
