ds,yhat,yhat_lower,yhat_upper
2022-12-22,501.08009648428595,462.3194033243284,541.7929637437509
2022-12-23,500.8820691600817,463.01357615958904,538.0482554391072
2022-12-27,499.2808060443616,463.35522804495076,538.5825189104445
2022-12-28,499.93371308748925,460.97699635913386,538.9706261571532
2022-12-29,499.1951780235126,460.9448097658449,538.1847644342201
2022-12-30,499.0672881047557,457.08697693575294,534.9995772171715
2023-01-03,497.157129514998,457.35812778192076,536.9367816909194
2023-01-04,497.59900333642884,458.6598905440126,536.1686653172492
2023-01-05,496.6070867697485,460.2214207562505,535.9490503348077
2023-01-06,496.1915598876338,459.5830181392005,535.1973994276912
2023-01-09,493.815612693721,450.85838550245194,532.3332437957952
2023-01-10,492.9837109751942,453.6253639547698,527.5742492187167
2023-01-11,493.11774812258403,452.5583175369889,530.5435418254202
2023-01-12,491.84608980373986,455.13102145800434,531.3045719740961
2023-01-13,491.18883049990427,451.67876954721487,529.7476812141421
2023-01-17,487.55371181248387,450.7301580105927,525.8244379776705
2023-01-18,487.7426980037738,450.2687535948992,528.8248361513834
2023-01-19,486.5952023748995,449.4653351359317,524.7081488855276
2023-01-20,486.13014394367553,448.7064863655328,527.7148243521972
2023-01-23,484.3992357743221,446.7603194389416,523.6679626662346
2023-01-24,484.00587029734817,444.94609956061896,523.6510576384093
2023-01-25,484.68060824015095,446.6067262343194,522.6566596949946
2023-01-26,484.0412017599474,447.5653878475642,523.2827129643434
2023-01-27,484.09417220290993,444.2087440105466,524.4310714589686
2023-01-30,483.7299445201002,445.42658488362406,519.7326742682316
2023-01-31,483.7243761647205,444.8138251747538,523.391673679901
2023-02-01,484.7323441909687,446.0841541004052,524.2646948805633
2023-02-02,484.3606595252014,445.11480835964113,523.2571756319417
2023-02-03,484.60633386977014,442.19373496065543,521.8409752630306
2023-02-06,484.30212105587697,445.0914567041755,524.587300587408
2023-02-07,484.1316952800095,444.13027796727886,524.6536038133087
2023-02-08,484.8820329202652,445.63955790183667,525.1674297734262
2023-02-09,484.16331774218025,446.66641835812374,520.2004661532166
2023-02-10,483.97829658555787,444.2593526893923,522.6364917923439
2023-02-13,481.9703468614806,446.3919264608052,522.4585238849593
2023-02-14,481.13456084144707,442.8922328865609,518.9424224039313
2023-02-15,481.1946218569516,444.28768081821187,520.2015237425932
2023-02-16,479.77669134895586,442.28343891153924,517.446518833089
2023-02-17,478.9001219433234,439.20198848600495,513.9115593643584
2023-02-21,473.69921689588426,434.90819965844054,514.0366536223194
2023-02-22,473.34994914557706,433.0537218669525,512.2186581999774
2023-02-23,471.6215455843413,432.85223443077894,510.65689362663704
2023-02-24,470.5437702573143,431.1639921583495,509.4969868746438
2023-02-27,466.7970974184777,426.74713420552854,507.03396844090037
